,ID,ID_2022,ID_2019,ID_2016,IntDate,Mode,STATE,PCODE_r,SAMPSRC,accesstype,PANEL_FLAG,PANEL,CITIZEN,AGE,A1,A2_1,A2_2,A2_3,A2_4,A3,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A5,A6,A7_1,A7_2,A7_3,A7_4,A7_5,A7_6,A7_7,A7_8,A9,A10,A11,A12_Order,A12a_1,A12a_2,A12a_3,A12a_4,A12a_5,A12a_6,A12a_7,A12a_8,A12_b,A12_c,A13_Order,A13_1,A13_2,A13_3,A13_4,A13_5,B1_r,B1_other_r,B2,B3,B4,B5,B6,B6a,B6b_1,B6b_2,B6b_3,B6b_4,B7,B8_1,B8_2,B8_3,B8_4,B8_5,B9_1_r,B9_1_other_r,B9_2_r,B9_2_other_r,B10,B11_1,B11_2,B12,B13,B14,B15_1,B15_2,B15_3,B15_4,B15_5,B15_6,B15_7,B15_8,B15b,B16,B17,B18_1,B18_2,B18_3,B18_4,B19_1,B19_2,B20_1,B20_2,B21_1,B21_2,C1_1,C1_2,C1_3,C1_4,C2_Order,C2_1,C2_2,C2_3,C2_4,C2_5,C2_6,C2_7,C2_8,C2_9,C3_Order,C3_1,C3_2,C3_3,C3_4,C3_5,C3_6,C3_7,C3_8,C3_9,C5,C6,C7,C8_1,C8_2,C8_3,C8_4,C8_5,C8_6,C9,C10,C11,C12b,C12c,C12d,C12e,C13_Order,C13_1,C13_2,C13_3,C13_4,C13_5,D1_Order,D1_1,D1_2,D1_3,D1_4,D1_6,D1_15,D1_10,D1_12,D1_13,D1_14,D2_Order,D2_1,D2_2,D2_3,D2_4,D2_6,D2_15,D2_10,D2_12,D2_13,D2_14,D3_1_Order,D3_1,D3_2_Order,D3_2,DVERB,D4_1,D4_2,D5_1,D5_2,D6_1,D6_2,D7_1,D7_2,D8_Order,D8_1,D8_2,D8_3,D8_4,D8_5,D8_6,D8_7,D8_8,D9_1,D9_2,D10_Order,D10_2,D10_3,D10a,E1,E2_Order,E2_3,E2_4,E2_6,E2_7,E6_Order,E6_2,E6_3,E6_5,E6_6,E6_7,E6a_1,E6a_2,E6a_3,E6a_4,E8_1_Order,E8_1,E8_2_Order,E8_2,F1,F2,F3,F4,F5_Order,F5_1,F5_2,F5_3,F5_6,F5_7,F5a,F6_Order,F6_1,F6_2,F6_3,F6a_Order,F6a_1,F6a_2,F6a_3,F6a_4,F6b,F6c,F7,F8_Order,F8_1,F8_2,F8_4,F8_5,F9,F10_Order,F10_1,F10_2,F10_3,F10_4,F10_5,F10_6,G1,G2,G3,G3_EDU,G4,G4_other,G5_Work,G5_Code_1d,G5_A_r,G5_B_r,G5_C_r,G5_D,G5_E,G5_F,G6,H1,H2,H2_AGE_GRP1,H2_AGE_GRP2,H3_1_r,H3_2_r,H3_3_r,H4,H5_1,H5_2,H6_r,H7,H8,I1,I1_other,I2_Work,I2_Code_1d,I2_A_r,I2_B_r,I3,I4,I5,I6,I6_other,J1,J2,J3,J4,J5,J6,J7,J8_1,J8_2,J8_3,J8_4,J8_5,J8_6,J8_7,J8_8,J9,W0,W1,W6,EDU_YOUTH,Panel_New,doutcome,devicetype,devicedets,GCCSA,SA2_r,LGA_r,CED_ABS,CED_AEC,weight_final,weight
1947,31227126,27906814,219811184,5146713,23-May-25,2,5,9,1,8,1,1,1,33,1,4,4,4,1,1,1,2,2,3,3,4,4,1,0,0,1,0,1,0,0,0,1,1,1,"_2,_6,_5,_1,_3,_4,_97,_na",1,1,1,0,1,0,0,0,8,2,"_1,_2,_3,_97,_na",0,1,0,0,0,4,9,2,1,2,2,3,3,3,3,1,2,1,0,8,5,9,2,4,9,97,9,1,2,2,2,1,4,0,0,1,0,0,0,0,0,1,3,1,2,6,1,8,2,1,2,2,2,1,7,0,5,8,"d,b,g,h,e,a,i,f,c",2,2,2,1,2,2,1,3,2,"d,b,g,h,e,a,i,f,c",3,4,4,3,4,4,3,4,4,2,2,1,1,2,1,2,2,1,3,3,1,1,2,3,1,"b,e,d,c,a",3,2,1,1,1,"b,p,d,f,n,l,j,a,c,m",1,2,1,1,1,1,1,1,2,1,"b,p,d,f,n,l,j,a,c,m",1,1,1,1,1,1,1,1,3,1,"_2,_15,_4,_6,_14,_12,_10,_1,_3,_13,_na",15,"_2,_4,_6,_14,_12,_10,_1,_3,_13,_na",12,"Liberals were an incompetent mess, voted for parties taking action on climate change and economic issues first",4,4,2,2,4,4,1,1,"f,c,b,e,d,g,h,a",1,2,2,5,3,4,4,2,3,5,"c,b",5,1,5,5,"d,f,g,c",5,5,5,5,"c,g,f,e,b",1,3,5,1,2,1,1,1,1,"_2,_3,_4,_1,_na",2,"_2,_3,_4,_1,_na",3,3,1,2,3,"b,g,f,c,a",3,1,3,3,1,3,"a,b,c",2,5,1,"a,b,c,d",3,1,1,5,2,5,3,"b,d,e,a",5,1,1,2,1,"d,c,f,b,e,a",1,1,2,2,2,1,18,6,2,1,1,,1,2,9,9,9,3,3,1,2,1,1992,1,2,0,0,0,2,1,1,951111,6,1,NA,,NA,NA,9,9,NA,NA,NA,NA,,3,2,2,2,5,15,1,0,0,0,0,0,0,1,0,1,1,1,1,NA,2,1,1,1,9,9,9,511,405,4680.949674,0.525687086
1948,31227127,27906667,219810974,4241778,12-May-25,2,4,9,1,8,2,3,1,68,2,2,2,2,3,2,1,3,4,4,4,4,3,3,0,0,0,0,1,1,0,0,1,1,4,"_5,_1,_3,_4,_6,_2,_97,_na",0,0,0,0,0,0,1,0,1,998,"_2,_3,_1,_97,_na",0,0,0,1,0,2,9,3,2,6,2,4,2,1,1,2,2,2,5,5,5,5,5,2,9,4,9,1,NA,998,2,5,2,0,1,0,0,0,0,0,0,2,5,1,5,5,5,5,2,2,2,998,2,1,5,0,5,5,"h,f,e,i,a,b,g,c,d",2,2,3,3,2,3,2,3,3,"h,f,e,i,a,b,g,c,d",2,3,4,4,4,3,3,4,3,1,2,3,1,2,2,1,2,2,5,5,5,1,2,2,1,"d,b,c,e,a",3,2,3,2,2,"m,d,f,j,n,p,b,l,c,a",3,1,2,2,1,1,1,1,2,3,"m,d,f,j,n,p,b,l,c,a",3,2,1,3,1,3,3,3,2,3,"_13,_4,_6,_10,_14,_15,_2,_12,_3,_1,_na",12,"_13,_4,_6,_10,_14,_15,_2,_3,_1,_na",6,None of the parties mentioned my age group but the Labour Party talked a lot about Medicare,4,5,3,3,4,4,2,2,"e,b,c,h,d,a,g,f",1,1,3,2,2,3,1,2,97,97,"b,c",2,2,3,3,"c,g,f,d",3,4,4,3,"f,c,e,g,b",3,2,2,1,2,2,2,2,2,"_1,_4,_3,_2,_na",3,"_1,_4,_3,_2,_na",4,3,3,1,2,"f,b,c,g,a",3,3,1,3,3,1,"b,c,a",2,3,2,"a,b,c,d",3,3,2,2,1,3,999,"a,e,d,b",2,3,3,2,1,"e,a,f,c,b,d",998,998,998,998,2,1,16,0,1,2,5,,1,6,9,9,9,5,2,2,2,1,1957,4,6,0,0,0,2,998,998,951111,6,2,5,,1,8,9,9,2,2,2,2,,1,2,1,2,5,5,1,0,0,0,1,0,0,0,0,1,1,2,1,NA,2,1,1,6,7,9,9,407,410,3528.921721,0.396310301
1949,31227128,27907207,219821821,,12-May-25,2,1,9,1,8,1,1,1,53,1,1,2,3,3,1,2,3,3,2,3,3,4,2,0,0,1,0,0,1,0,0,2,1,3,"_5,_1,_3,_6,_4,_2,_97,_na",1,1,0,0,1,0,0,0,2,1,"_3,_1,_2,_97,_na",0,0,0,1,0,4,9,2,1,1,4,5,3,1,2,1,2,1,2,10,5,7,1,96,9,96,9,1,2,2,2,5,2,0,0,0,0,1,1,0,0,1,2,2,1,7,3,9,2,1,2,1,2,1,7,1,3,9,"i,c,a,e,d,b,g,h,f",2,1,2,1,2,1,2,2,2,"i,c,a,e,d,b,g,h,f",4,4,3,4,3,3,4,4,3,2,3,4,2,2,2,2,2,1,3,1,1,1,2,3,3,"b,c,a,d,e",2,3,3,1,2,"j,b,d,a,f,c,m,n,p,l",2,3,1,1,1,1,2,1,2,1,"j,b,d,a,f,c,m,n,p,l",1,3,1,1,1,1,1,1,3,3,"_10,_2,_4,_1,_6,_3,_13,_14,_15,_12,_na",6,"_10,_2,_4,_1,_3,_13,_14,_15,_12,_na",12,I wanted the labor to stay in government but be pushed by other parties (independents) to take a more daring stance.,3,2,2,1,3,2,2,1,"e,a,d,c,g,b,h,f",2,2,3,5,3,3,3,3,3,3,"b,c",4,2,3,4,"c,d,f,g",3,3,4,4,"c,e,b,f,g",3,2,4,2,2,2,3,1,2,"_1,_2,_3,_4,_na",2,"_1,_2,_3,_4,_na",4,3,1,4,4,"b,c,a,f,g",3,1,2,3,3,3,"c,a,b",3,2,1,"a,b,c,d",3,2,1,3,2,5,4,"a,b,d,e",4,2,2,3,2,"c,a,d,b,e,f",1,2,2,2,2,2,18,10,2,1,1,,1,2,9,9,9,3,2,1,2,1,1972,3,4,4,4,4,2,998,998,999996,5,1,NA,,NA,NA,9,9,NA,NA,NA,NA,,1,1,2,2,5,17,1,0,0,0,0,0,0,1,0,1,1,1,1,NA,2,1,0,12,1,9,9,106,469,16345.02221,1.835603391
1950,31227129,27906608,219810882,3806775,23-May-25,2,3,9,1,6,1,1,1,76,2,2,1,2,2,2,2,2,2,4,4,4,5,999,0,0,0,0,1,1,0,0,4,1,4,"_5,_2,_6,_1,_3,_4,_97,_na",0,1,1,0,0,0,0,0,8,2,"_1,_3,_2,_97,_na",0,0,0,1,0,1,9,2,1,1,2,2,1,1,1,1,1,1,10,9,3,9,0,1,9,1,9,3,NA,NA,2,1,1,1,0,0,0,0,0,0,0,2,4,2,9,0,8,0,999,2,1,999,2,999,0,6,5,0,"d,g,e,h,b,i,f,c,a",4,4,4,4,4,4,3,4,4,"d,g,e,h,b,i,f,c,a",3,3,3,3,3,3,3,3,3,3,1,2,999,999,999,999,1,1,5,1,1,2,1,1,1,"a,c,b,e,d",3,3,2,3,2,"a,d,p,n,b,j,m,f,c,l",2,1,1,2,1,3,1,1,1,1,"a,d,p,n,b,j,m,f,c,l",2,2,2,2,2,2,2,2,2,2,"_1,_4,_15,_14,_2,_10,_13,_6,_3,_12,_na",10,"_1,_4,_15,_14,_2,_13,_6,_3,_12,_na",2,"Firstly I have always suffered financially when labour has been in power
I don�t agree with Australia�s I emigration policies. Especially allowing people into this country that carry their hatred of their country
Labour always try to buy votes with outlandish policies further increasing our national debt",5,5,3,3,5,5,2,2,"e,c,b,g,f,a,d,h",1,2,3,1,1,2,1,4,4,97,"b,c",1,3,1,3,"c,g,d,f",1,4,2,3,"b,e,c,g,f",5,1,1,1,1,1,5,5,2,"_1,_4,_2,_3,_na",4,"_1,_4,_2,_3,_na",2,2,3,1,1,"a,c,b,g,f",999,999,1,999,999,1,"a,c,b",4,5,3,"a,b,c,d",4,3,2,3,1,1,5,"a,e,b,d",1,4,3,1,3,"a,d,b,e,c,f",1,1,1,998,2,2,15,3,5,2,2,,1,6,9,9,9,5,2,2,2,1,1949,4,7,0,0,0,2,2,998,251112,5,2,7,,1,8,9,9,1,2,2,1,,1,2,1,3,3,7,1,0,0,0,1,0,0,0,0,1,1,2,1,NA,2,1,2,6,6,9,9,318,447,6628.404525,0.744393104
1951,31227131,27906821,219811193,5192329,6-May-25,2,5,9,1,6,1,1,1,66,1,2,2,2,2,1,2,3,3,4,4,4,5,1,0,0,1,0,0,0,0,0,1,1,3,"_2,_4,_1,_3,_5,_6,_97,_na",0,1,0,0,0,0,0,0,1,998,"_1,_2,_3,_97,_na",0,0,0,1,0,2,9,3,1,1,2,4,4,1,3,1,2,1,3,8,4,8,3,96,9,2,9,2,1,NA,2,6,5,0,0,0,0,0,1,0,0,2,3,4,3,6,2,7,998,998,1,1,2,998,6,2,2,8,"g,h,b,i,c,f,d,e,a",2,3,2,2,2,2,2,4,2,"g,h,b,i,c,f,d,e,a",3,3,4,4,2,3,2,4,3,2,2,3,1,2,2,2,2,2,4,2,1,1,1,3,3,"d,e,c,b,a",4,3,2,1,2,"d,m,l,f,p,n,j,c,b,a",1,2,1,2,1,2,1,2,2,1,"d,m,l,f,p,n,j,c,b,a",3,3,1,1,1,1,1,1,3,1,"_4,_13,_12,_6,_15,_14,_10,_3,_2,_1,_na",14,"_4,_13,_12,_6,_15,_10,_3,_2,_1,_na",6,"The following explains my preference for independents.
At the local level, my electorate has been almost exclusively Labor for nearly 100 years. I would prefer it was contested, as I feel this would produce better local outcomes.
At the National level, I would have typically been ALP oriented, but have become disillusioned with them in recent years, so tend to support more left leaning independents/Greens for 1st preferences.  
In terms of policy, I feel neither major party is willing to seriously address the housing situation, which I regard as a critical failing, and representative of an increasingly level of economic inequality. I recognize any perceived threat to maintaining house prices would spell electoral defeat, so don�t see how either major party can develop effective policy in this environment.
Neither major party seems willing to seriously address tax reform (I think only one of Ken Henry�s recommendations got up). Tax reform has not kept up with changes to the economic structure of society, and I see little appetite for serious change.
This is an area where I perceive vested interests are preventing policy change.
I remain baffled and alarmed by the AUKUS decision, made with little explanation or debate from either major party.",3,3,2,2,3,4,2,2,"d,f,g,b,e,c,h,a",3,2,1,2,2,2,3,3,97,5,"c,b",4,1,3,5,"g,f,d,c",3,3,3,4,"f,g,e,c,b",1,3,5,1,3,1,4,2,3,"_4,_3,_2,_1,_na",4,"_4,_3,_2,_1,_na",2,3,1,2,3,"f,g,c,b,a",3,3,3,3,3,3,"a,b,c",4,4,2,"a,b,c,d",3,4,1,4,2,5,5,"e,d,b,a",4,2,2,2,3,"d,f,e,b,c,a",1,998,2,1,1,2,17,5,3,1,5,,1,5,9,9,9,2,3,1,2,1,1959,4,6,0,2,0,2,2,2,951111,6,1,NA,,NA,NA,9,9,NA,NA,NA,NA,,1,2,2,2,5,9,3,0,0,0,0,0,0,1,0,1,1,1,1,NA,2,1,0,8,9,9,9,509,347,2574.228343,0.289094882
1952,31227135,27907625,219823867,,8-May-25,2,1,9,1,1,1,1,1,84,2,4,2,4,4,2,2,4,4,3,4,4,4,2,1,0,0,0,0,0,0,0,2,1,4,"_5,_1,_3,_2,_4,_6,_97,_na",0,0,0,0,0,0,1,0,1,998,"_2,_1,_3,_97,_na",0,0,0,1,0,1,9,2,1,3,1,2,1,1,1,1,1,2,5,5,5,999,999,1,9,1,9,2,NA,NA,1,1,1,0,1,0,0,0,0,0,0,2,3,4,9,6,999,999,1,998,998,998,1,1,2,6,4,2,"h,c,i,a,b,e,d,f,g",2,2,2,2,2,2,2,2,2,"h,c,i,a,b,e,d,f,g",2,2,2,2,2,2,2,2,2,2,3,999,2,2,2,2,2,1,4,999,3,3,3,1,1,"e,c,a,d,b",2,3,2,2,2,"n,f,m,b,l,d,p,c,j,a",1,2,2,2,1,2,1,1,1,1,"n,f,m,b,l,d,p,c,j,a",2,998,2,2,2,2,2,2,2,2,"_14,_6,_13,_2,_12,_4,_15,_3,_10,_1,_na",12,"_14,_6,_13,_2,_4,_15,_3,_10,_1,_na",999,It�s the party I prefer,3,3,999,999,3,3,2,2,"f,b,a,e,h,g,c,d",2,2,2,1,3,2,2,2,97,97,"c,b",2,3,3,4,"d,g,c,f",2,3,2,3,"g,e,b,f,c",2,1,2,2,2,3,3,3,3,"_2,_4,_1,_3,_na",2,"_2,_4,_1,_3,_na",3,3,2,1,1,"g,c,a,f,b",3,3,2,3,3,1,"b,a,c",2,4,1,"a,b,c,d",4,2,1,2,1,3,4,"b,e,a,d",3,3,2,3,2,"b,d,a,e,c,f",1,998,999,998,2,998,15,999,999,999,5,,999,NA,9,9,9,NA,NA,NA,NA,2,1941,4,7,0,0,0,2,2,2,251112,4,999,NA,,NA,NA,9,9,NA,NA,NA,NA,,1,2,999,2,999,999,1,0,0,0,1,0,1,0,0,999,1,3,1,NA,2,1,2,6,1,9,9,112,392,4841.938844,0.543766735
1953,31227136,27906287,219810414,2113887,22-May-25,2,6,9,1,1,1,1,1,34,2,3,3,3,3,2,3,4,4,4,4,4,5,2,0,0,1,0,0,0,1,0,2,1,3,"_2,_6,_5,_4,_1,_3,_97,_na",0,1,0,0,1,0,0,0,2,1,"_3,_1,_2,_97,_na",0,0,0,1,0,2,9,3,1,4,2,3,2,1,2,3,3,2,3,8,4,9,3,2,9,2,9,3,NA,NA,2,1,2,0,0,0,0,0,1,0,0,1,3,2,5,7,5,4,2,2,1,1,2,2,7,0,5,5,"f,c,g,b,e,h,d,i,a",2,2,2,2,2,2,2,2,2,"f,c,g,b,e,h,d,i,a",2,4,2,4,3,3,2,3,4,2,1,3,1,2,2,2,1,1,4,2,3,3,1,1,3,"a,c,e,b,d",3,3,2,2,3,"a,d,m,f,c,p,j,b,l,n",2,2,1,2,1,1,2,1,2,1,"a,d,m,f,c,p,j,b,l,n",1,1,1,1,1,1,1,1,998,1,"_1,_4,_13,_6,_3,_15,_10,_2,_12,_14,_na",6,"_1,_4,_13,_3,_15,_10,_2,_12,_14,_na",12,"Ridiculous 'trump-esqe' comments made by Dutton guaranteed that I wouldn't even think about voting for him, especially comments re education reform to prevent children being 'indoctrinated'",4,4,2,1,2,3,1,1,"g,f,d,e,a,b,h,c",2,2,2,3,2,3,3,2,4,5,"b,c",4,2,4,5,"f,c,d,g",2,3,4,3,"b,e,g,c,f",2,2,3,1,3,2,2,2,1,"_3,_1,_2,_4,_na",3,"_3,_1,_2,_4,_na",1,3,3,2,3,"a,c,g,b,f",3,2,2,3,2,1,"c,a,b",3,3,3,"a,b,c,d",4,3,1,4,2,4,3,"d,a,b,e",3,2,3,3,2,"c,d,e,b,a,f",1,1,1,1,2,1,16,6,3,1,6,,1,1,9,9,9,3,1,2,2,2,1991,1,2,0,0,0,2,998,998,951111,6,1,NA,,NA,NA,9,9,NA,NA,NA,NA,,5,2,2,3,1,9,1,0,0,0,0,0,0,1,0,1,1,4,1,NA,2,1,1,1,11,9,9,605,322,3029.218587,0.340191885
1954,31227137,27907523,219823421,,11-May-25,2,1,9,1,8,1,1,1,62,2,999,2,1,2,2,2,4,4,4,4,4,5,2,0,0,0,0,1,0,0,0,1,1,3,"_2,_6,_5,_1,_3,_4,_97,_na",0,1,0,0,0,0,0,0,5,2,"_1,_2,_3,_97,_na",0,0,0,1,0,2,9,2,1,1,2,4,1,1,1,3,3,1,2,8,3,6,3,2,9,2,9,2,NA,NA,2,1,2,1,0,0,0,0,0,0,0,3,2,1,3,9,5,5,1,1,1,1,998,1,10,3,5,5,"a,b,c,f,i,d,g,e,h",1,1,1,1,1,1,1,2,1,"a,b,c,f,i,d,g,e,h",2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,2,2,2,3,2,2,1,2,3,3,"d,b,a,e,c",5,4,4,2,5,"m,a,b,j,f,p,c,d,l,n",2,3,2,1,1,1,1,1,2,1,"m,a,b,j,f,p,c,d,l,n",1,1,3,1,1,1,1,1,3,1,"_13,_1,_2,_10,_6,_15,_3,_4,_12,_14,_na",14,"_13,_1,_2,_10,_6,_15,_3,_4,_12,_na",12,"There was a  lack of Liberals policies, and they seem to have no direction. I thought that Labour were doing quite well and would continue to do so.",4,2,2,2,2,2,1,1,"a,f,d,e,c,h,g,b",2,3,2,2,2,3,999,3,3,97,"b,c",4,2,3,4,"c,g,d,f",3,4,3,4,"f,c,b,g,e",3,1,3,2,2,3,3,3,2,"_1,_4,_2,_3,_na",3,"_1,_4,_2,_3,_na",1,3,2,2,2,"f,b,a,g,c",3,3,3,3,3,2,"a,b,c",3,4,1,"a,b,c,d",3,4,1,3,2,3,4,"a,e,b,d",4,2,2,4,3,"a,b,e,c,f,d",1,1,2,998,2,2,15,0,6,2,1,,1,7,9,9,9,4,2,1,1,1,1963,4,5,0,0,0,2,2,2,251112,6,2,7,,1,8,9,9,2,2,2,2,,2,2,2,3,5,13,1,0,0,0,0,0,0,1,0,1,1,4,1,NA,2,1,0,8,1,9,9,108,406,7049.683629,0.791704227
1955,31227138,27907417,219822906,,6-May-25,2,2,9,1,8,1,1,1,48,1,1,3,1,2,1,2,4,3,4,4,4,5,1,0,0,1,0,1,1,0,0,2,1,4,"_2,_1,_3,_6,_4,_5,_97,_na",0,1,0,0,0,0,0,0,1,998,"_2,_3,_1,_97,_na",0,0,0,1,0,1,9,1,1,1,4,1,1,1,1,1,1,2,8,8,4,8,0,1,9,1,9,2,NA,NA,1,1,1,1,0,0,0,0,0,0,0,2,3,2,7,1,5,0,1,2,1,2,2,1,3,5,5,0,"e,f,c,b,a,d,i,h,g",3,2,2,3,2,2,2,4,3,"e,f,c,b,a,d,i,h,g",2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,4,3,4,2,2,2,2,"b,e,d,c,a",4,4,3,4,1,"j,d,f,n,a,c,m,l,b,p",1,1,2,3,2,3,1,1,1,3,"j,d,f,n,a,c,m,l,b,p",2,2,2,2,2,2,2,2,2,2,"_10,_4,_6,_14,_1,_3,_13,_12,_2,_15,_na",12,"_10,_4,_6,_14,_1,_3,_13,_2,_15,_na",13,I did not support the Labor government on their pro-Palestine views,3,4,2,2,3,3,2,2,"g,h,e,f,c,b,d,a",3,3,3,3,3,3,1,4,2,5,"b,c",1,3,2,1,"f,c,g,d",2,3,2,3,"c,g,f,e,b",5,1,1,3,2,5,5,5,5,"_3,_1,_4,_2,_na",3,"_3,_1,_4,_2,_na",1,1,4,3,1,"b,g,f,c,a",3,3,2,3,3,2,"b,c,a",3,2,1,"a,b,c,d",2,5,2,3,1,1,5,"d,a,e,b",2,3,2,3,3,"e,f,a,b,d,c",1,1,2,1,2,2,17,4,3,1,2,,1,2,9,9,9,1,2,1,2,2,1977,3,4,0,0,0,2,1,1,999996,3,1,NA,,NA,NA,9,9,NA,NA,NA,NA,,2,2,2,2,5,25,5,0,0,0,0,0,0,1,0,1,1,1,1,NA,2,1,1,6,3,9,9,228,404,4110.85252,0.461663173
1956,31227140,27907474,219823188,,13-May-25,2,5,9,1,4,1,1,1,57,2,3,3,2,2,2,1,4,1,4,4,4,5,2,0,1,0,0,0,0,0,0,1,1,4,"_5,_6,_1,_3,_4,_2,_97,_na",0,0,0,0,0,0,1,0,8,1,"_3,_1,_2,_97,_na",0,0,0,1,0,1,9,1,1,1,2,4,1,2,2,3,3,2,5,5,8,3,5,1,9,3,9,2,NA,NA,1,1,1,1,0,0,0,0,0,0,0,2,3,1,7,0,7,2,1,2,1,2,1,2,0,2,7,2,"f,a,c,d,g,e,h,b,i",3,4,4,3,4,4,4,4,4,"f,a,c,d,g,e,h,b,i",2,4,3,2,4,3,3,4,4,4,1,1,2,2,2,1,1,1,5,1,1,2,1,1,1,"e,a,b,c,d",3,2,2,3,1,"f,b,j,a,m,c,d,l,p,n",3,2,1,1,1,1,1,1,1,1,"f,b,j,a,m,c,d,l,p,n",3,2,2,2,2,2,2,2,3,2,"_6,_2,_10,_1,_13,_3,_4,_12,_15,_14,_na",10,"_6,_2,_1,_13,_3,_4,_12,_15,_14,_na",12,"Labor is driving Australia into the ground. 
Poor policies Poor government out of control persecution of the Australian people",5,5,3,3,5,5,3,3,"e,b,h,a,d,c,g,f",1,1,3,1,1,1,1,1,4,4,"b,c",3,3,3,5,"c,d,g,f",1,1,1,1,"g,b,c,e,f",5,1,1,1,1,3,3,3,3,"_1,_2,_4,_3,_na",3,"_1,_2,_4,_3,_na",1,2,3,2,4,"g,a,b,c,f",2,2,1,3,2,3,"c,a,b",3,4,2,"a,b,c,d",4,4,2,3,2,5,5,"a,b,e,d",2,3,4,2,2,"c,a,f,e,b,d",1,1,1,998,998,998,15,0,2,1,1,,1,5,9,9,9,3,2,1,2,2,1968,4,5,2,2,2,2,1,998,251112,6,2,3,,1,8,9,9,2,1,2,94,,2,2,2,3,5,21,3,0,0,0,0,0,0,1,0,1,1,2,1,NA,2,1,1,6,9,9,9,503,388,3270.305629,0.367266806
1957,31227143,27902478,,,12-May-25,2,3,9,1,1,1,1,1,68,1,3,1,3,1,1,1,2,1,2,4,4,2,2,0,0,0,0,1,0,0,0,1,1,4,"_6,_1,_3,_4,_5,_2,_97,_na",1,0,0,0,0,0,0,0,1,998,"_2,_1,_3,_97,_na",0,0,0,1,0,1,9,2,1,2,2,4,1,1,1,1,1,2,8,9,4,10,3,2,9,1,9,2,NA,NA,2,2,2,0,1,0,0,0,0,0,0,2,4,1,8,6,7,4,1,1,1,1,2,1,8,6,6,5,"b,e,f,d,g,i,h,c,a",1,2,2,1,2,2,1,2,2,"b,e,f,d,g,i,h,c,a",2,2,3,3,3,2,2,3,2,1,4,4,1,1,1,1,1,1,2,1,999,1,1,2,1,"e,a,b,c,d",2,5,4,1,1,"f,b,a,p,d,m,j,c,l,n",2,2,2,1,1,1,2,1,1,1,"f,b,a,p,d,m,j,c,l,n",2,2,1,1,3,1,2,1,2,3,"_6,_2,_1,_15,_4,_13,_10,_3,_12,_14,_na",14,"_6,_2,_1,_15,_4,_13,_10,_3,_12,_na",15,"Whilst being a politically active liberal voter / member for decades, the coalition were too 'far right', were climate change skeptics or at least placed no priority on acting on the environment, thought nuclear power was a sensible 'green' option and were trying to divide our nation in order to gain power, and yes, to an extent, they were hoping the public actually liked Trump's political style and might vote accordingly. They were lazy in devising worthwhile policy to take to the electorate  ..  hoping an anti-ALP vote would work for them.  At least the ALP recognized some of the issues the public were concerned about and were prepared to act.  The environment and climate change are issues that will effect the world we pass along to the generations to come, so those are issues I care deeply about.  That's some of the reasons I voted ALP rather than Liberal.  Unfortunately no party wants to touch the '800 lb gorilla in the room'  ..  housing affordability  ..  which is out of control NOW and only getting more and more insane every single day. Historically I was a Liberal, but I won't reward any party that is not prepared to confront the real challenges that the Australian pubic / nation face",4,4,2,2,3,3,2,2,"c,f,e,g,d,h,b,a",2,2,2,2,2,3,2,2,2,5,"b,c",2,2,5,4,"f,d,c,g",3,3,3,3,"g,b,c,e,f",2,3,2,1,2,2,4,3,3,"_3,_2,_1,_4,_na",4,"_3,_2,_1,_4,_na",3,3,2,1,2,"g,a,b,c,f",3,3,2,3,3,1,"b,a,c",2,5,2,"a,b,c,d",1,4,3,5,1,2,4,"d,b,a,e",4,1,1,2,1,"e,b,a,d,f,c",1,2,2,1,2,2,17,4,4,2,5,,1,1,9,9,9,1,1,1,1,1,1957,4,6,0,0,0,2,1,1,251112,3,4,NA,,NA,NA,9,9,NA,NA,NA,NA,,3,2,2,2,5,9,2,0,0,0,1,0,0,0,0,1,1,1,1,NA,2,1,0,12,5,9,9,327,415,4771.39047,0.535843905
